ID;Sex;Status;Children;Est_Income;Car_Owner;Usage;Age;RatePlan;LongDistance;International;Local;Dropped;Paymethod;LocalBilltype;LongDistanceBilltype
12010;M;S;1;84978.1;N;88.79;21.64;1;5.03;7.68;76.07;0;CH;FreeLocal;Intnl_discount
12011;F;M;2;36647.9;N;107.38;49.986667;4;21.41;0;85.96;0;CC;Budget;Intnl_discount
12012;F;S;0;64319.2;N;40.16;41.226667;1;3.01;0;37.15;0;CH;Budget;Intnl_discount
12013;F;S;1;73338;N;29.93;48.246667;2;20.92;0;9.01;0;Auto;Budget;Intnl_discount
12014;F;S;0;433.74;N;44.22;60.746667;4;3.3;0;40.91;0;CC;FreeLocal;Standard
12015;F;M;2;16962.2;N;27.57;45.36;2;18.6;0;8.96;0;CC;Budget;Standard
12017;M;M;2;10708.3;N;142.95;26.026667;4;20.83;4.85;117.26;0;CH;Budget;Intnl_discount
12020;F;M;0;2031.61;N;109.04;20.3;4;21.64;0;87.4;0;CC;Budget;Standard
12024;F;S;2;16938.5;N;22.11;46;4;13.35;0;8.76;0;CH;FreeLocal;Standard
12027;F;M;0;55221;N;15.69;61;1;0.49;0;15.2;0;CC;FreeLocal;Standard
12028;F;M;1;8073.11;N;89.05;55;4;28.7;0;60.35;0;Auto;FreeLocal;Standard
12029;M;M;0;95448.6;Y;29.46;53.68;4;24.24;0;5.21;0;CH;Budget;Standard
12030;M;S;1;24141.5;Y;125.87;17.006667;2;28.82;0;97.05;0;CC;FreeLocal;Standard
12031;M;S;2;63152.6;Y;70.01;63.173333;2;29.93;0;40.07;0;CC;Budget;Intnl_discount
12032;M;S;1;31952;N;4.87;34.266667;2;0;0;4.87;2;CC;Budget;Standard
12034;F;S;0;42760.5;N;53.7;52;1;13.47;0;40.23;0;CC;Budget;Standard
12035;F;S;1;49072;N;34.25;42;2;23.5;0;10.74;0;Auto;Budget;Intnl_discount
12040;M;M;1;71472.9;N;130.22;41.913333;2;16.02;0;114.2;0;CH;Budget;Standard
12041;F;M;0;95405.7;N;13.96;55;1;7.74;0;6.21;0;CC;Budget;Standard
12042;F;S;0;95786.8;Y;108.79;52;4;21.33;0;87.46;0;CC;Budget;Standard
12044;M;S;0;90321.6;N;12.39;55.113333;1;0.87;0;11.52;0;CH;FreeLocal;Intnl_discount
12050;F;S;1;35089;N;229.64;24.393333;4;23.56;0;206.08;0;CC;Budget;Intnl_discount
12052;M;M;0;9780.66;N;21.39;24.546667;2;2.8;7.27;11.32;1;CC;FreeLocal;Standard
12056;M;M;2;53010.8;N;58.87;18.84;2;12.45;0;46.42;4;CC;FreeLocal;Standard
12060;M;M;0;19749.3;N;34.17;60.366667;1;20.22;0;13.94;0;CC;Budget;Standard
12063;F;M;2;47902;N;72.31;26.033333;3;17.44;4.94;49.92;1;Auto;FreeLocal;Standard
12064;M;M;1;7545.96;Y;200.75;16.753333;4;22.39;0;178.36;0;CC;Budget;Standard
12068;M;S;2;89459.9;N;36.05;53.28;2;11.54;1.61;22.9;0;CC;FreeLocal;Standard
12071;F;S;1;13576.5;N;40.49;39.426667;3;14.83;0;25.66;0;CC;Budget;Standard
12078;M;S;2;43634.5;N;143.5;21.78;4;29.44;9.42;104.64;0;CC;Budget;Standard
12082;F;S;1;13109.1;N;62.87;62.606667;3;22.38;0;40.48;0;Auto;Budget;Standard
12083;M;S;1;92647.5;N;32.13;56.046667;1;16.04;5.74;10.34;0;CC;Budget;Standard
12084;M;S;2;21021.6;Y;14.95;62.753333;2;3;0;11.19;0;CC;Budget;Standard
12085;M;S;0;74460.7;Y;206.46;55.34;3;25.53;0.99;179.93;0;CC;FreeLocal;Standard
12087;F;S;2;28787.4;N;86.06;41.666667;3;27.97;0;58.09;0;Auto;Budget;Standard
12090;M;M;1;13091.6;N;43.06;59.126667;1;22.79;0;20.26;0;CC;Budget;Intnl_discount
12093;F;M;2;62061.8;Y;82.08;45.92;1;29.86;0;52.22;0;Auto;FreeLocal;Standard
12094;F;M;1;20550.9;Y;85.64;22.12;3;27.72;0.86;57.06;0;CC;Budget;Standard
12098;F;S;2;19131.1;N;57.07;56.186667;4;22.15;0;34.91;0;Auto;Budget;Standard
12104;M;M;2;28766.9;N;64.2;46.84;3;6.11;0;58.08;0;CC;Budget;Standard
12106;M;M;1;5252.29;N;19.73;16.333333;2;2.65;0;17.08;1;Auto;Budget;Standard
12109;M;M;2;91272.2;Y;40;25.033333;3;26.99;0;13.01;0;CC;FreeLocal;Standard
12119;F;S;0;93322.1;Y;38.72;40.313333;1;29.92;0;8.79;0;CH;Budget;Intnl_discount
12122;M;M;2;49910.7;Y;51.14;51.52;1;27.42;0;23.72;0;CC;Budget;Standard
12124;F;M;2;55860;Y;26.37;14.573333;4;16.01;0;10.35;0;CC;FreeLocal;Intnl_discount
12131;M;M;2;57360.8;Y;67.61;53.253333;4;10.36;0;57.25;0;CC;FreeLocal;Standard
12132;M;M;0;92414.7;Y;40.06;45.513333;3;29.43;0;10.62;0;CC;FreeLocal;Standard
12134;F;S;2;14578.8;Y;107.02;60.933333;1;11.91;0;95.1;0;Auto;Budget;Standard
12135;F;M;2;87578.2;Y;22.44;53.366667;2;0.29;0;22.15;0;CC;Budget;Standard
12136;F;M;2;86695.4;N;58.03;13.906667;1;25.94;0;32.09;0;CC;FreeLocal;Standard
12140;F;M;0;83287;N;119.82;41;1;29.64;0;90.18;4;Auto;FreeLocal;Intnl_discount
12141;M;M;1;2067.82;N;85.9;47.853333;1;15.25;0;70.65;0;CC;Budget;Intnl_discount
12144;M;M;2;30665.2;Y;77.44;22.88;1;5.83;8.32;63.28;0;Auto;FreeLocal;Standard
12145;F;M;1;83287;Y;37.04;47;1;6.08;0;30.95;0;Auto;FreeLocal;Intnl_discount
12146;F;M;1;98680.4;Y;26.44;42;4;17.58;0;8.85;0;CH;FreeLocal;Intnl_discount
12147;M;M;0;65619.7;Y;158.22;46;2;13.56;0;144.66;0;CC;Budget;Standard
12148;F;M;1;95620.3;Y;104.53;43;1;10.91;0;93.61;0;CC;Budget;Standard
12149;F;S;0;85275;N;174.09;47;1;22.48;0;151.61;0;Auto;FreeLocal;Intnl_discount
12150;F;M;1;66921.4;Y;24.67;62;1;15.7;0;8.97;0;CC;FreeLocal;Intnl_discount
12153;F;S;2;57420;Y;277.72;46;1;25.18;0;252.53;1;Auto;Budget;Standard
12154;M;M;0;66000;N;34.35;46;4;3.93;3.73;26.69;1;CH;FreeLocal;Standard
12155;M;M;2;47639.1;N;57.11;48;1;17.48;0;39.62;0;CC;Budget;Intnl_discount
12159;M;M;1;47371;Y;270.97;54.96;4;4.98;7.69;258.29;0;CC;Budget;Intnl_discount
12165;F;S;1;540.4;Y;20.1;39.213333;2;12.34;0;7.75;0;Auto;Budget;Intnl_discount
12167;F;M;2;80087.7;N;31.56;41.92;2;8.74;0;22.82;0;CC;FreeLocal;Standard
12168;F;M;2;59691.3;N;278.65;38.04;2;21.94;0;256.7;0;CC;Budget;Standard
12174;F;S;2;3416.62;Y;123.7;22.76;2;18.97;0;104.73;0;CC;Budget;Standard
12175;F;S;0;93454.3;Y;44.13;48.533333;1;18.94;0;25.18;0;Auto;FreeLocal;Standard
12176;M;M;0;5745;Y;44.11;15.38;2;26.4;0;17.71;0;CC;FreeLocal;Standard
12182;F;M;1;6946.07;N;34.61;20;3;33;0;8.84;0;CH;FreeLocal;Standard
12183;F;M;2;11234.7;Y;113.42;49.046667;1;0.69;0;112.72;0;CC;Budget;Standard
12184;M;M;0;12387.6;N;93.85;56.173333;2;0;0;65.93;0;Auto;FreeLocal;Standard
12186;F;M;2;57483.9;N;44.3;44.026667;3;17.01;0;27.29;0;CH;Budget;Standard
12188;F;S;2;21274;N;43.31;45.526667;1;10.87;0;32.43;0;Auto;FreeLocal;Standard
12189;F;M;2;28267;N;214.41;30.093333;4;21.87;0;192.53;0;CC;FreeLocal;Standard
12191;F;M;2;36725.1;N;94.88;55.793333;4;8.65;9.22;77;0;CH;Budget;Standard
12198;F;M;2;91861;Y;22.06;41.98;4;15.32;0;6.74;0;CC;Budget;Standard
12201;F;S;1;12374.9;Y;123.59;33.493333;3;17.49;0;106.1;0;Auto;FreeLocal;Standard
12202;F;M;2;69133.9;Y;46.32;26.833333;1;8.58;0;37.73;0;CH;FreeLocal;Standard
12204;F;M;2;84948;Y;23.73;29.446667;1;11.14;0;12.58;0;CH;FreeLocal;Intnl_discount
12207;M;S;0;15924.2;N;1.46;14.46;2;0;0;1.46;0;CH;FreeLocal;Standard
12211;M;M;2;21416.5;N;27.61;35.653333;4;9.9;9.17;8.53;0;CC;FreeLocal;Intnl_discount
12216;F;M;2;38215.9;N;0.97;30.886667;4;0;0;0.97;0;Auto;Budget;Standard
12217;F;M;1;13829.4;N;176.61;21;1;35;0;160.42;0;CC;FreeLocal;Standard
12218;F;M;2;49745.3;N;27.28;47.966667;4;2.84;0;24.44;0;CH;Budget;Intnl_discount
12221;F;M;2;98003.7;Y;84.42;26.273333;4;1.03;0;83.39;0;CC;FreeLocal;Intnl_discount
12222;M;S;0;89142.7;N;16.91;53.693333;3;3.76;8.13;5.01;0;CC;Budget;Intnl_discount
12225;F;S;0;38000;N;265.78;24;3;39;0;262.91;0;CC;Budget;Standard
12230;F;M;2;76289.2;N;104.63;48.206667;4;22.2;0;82.43;0;CC;Budget;Intnl_discount
12232;M;M;1;66931.9;N;17.46;63.933333;1;11.72;0.39;5.35;0;CC;Budget;Standard
12234;F;M;1;32962.6;N;48.08;23;1;59;0;26.78;0;Auto;FreeLocal;Intnl_discount
12235;F;S;0;42000;N;168.28;24;4;43;0;154.77;0;CC;Budget;Intnl_discount
12236;F;S;0;43000;N;65.79;21;3;42;0;61.44;0;CC;Budget;Standard
12237;F;S;2;42000;N;41.78;22;3;45;0;35.73;0;Auto;Budget;Standard
12240;F;S;1;2800.68;N;134.75;45.673333;4;28.45;0;106.3;0;CC;Budget;Standard
12247;F;M;2;64816.6;Y;27.87;31.126667;4;21;0;6.87;0;CC;Budget;Standard
12248;F;M;2;98217.1;N;42.74;44.98;3;29.49;0;13.24;0;CC;FreeLocal;Standard
12252;M;M;1;92148.5;Y;113.68;28;2;4;0;100.9;0;CC;Budget;Intnl_discount
12253;M;M;0;96681;Y;73.76;19.76;2;5;7.66;40.92;0;CC;Budget;Standard
12254;M;S;0;62705.9;Y;33.44;33;2;7;0;6.81;0;CC;FreeLocal;Intnl_discount
12255;M;S;0;80221.2;N;50.48;29.026667;2;0.91;0;49.56;0;Auto;FreeLocal;Standard
12256;M;S;0;84479.2;N;56.23;33;2;9;0;43.01;0;CC;FreeLocal;Standard
12257;M;S;1;84978.1;N;88.79;21.64;1;5.03;7.68;76.07;0;CH;FreeLocal;Intnl_discount
12258;F;M;2;36647.9;N;107.38;49.986667;1;21.41;0;85.96;0;CC;Budget;Intnl_discount
12259;F;S;0;64319.2;N;40.16;41.226667;1;3.01;0;37.15;0;CH;Budget;Intnl_discount
12260;F;S;1;73338;N;29.93;48.246667;4;20.92;0;9.01;0;Auto;Budget;Intnl_discount
12262;F;M;2;16962.2;N;27.57;45.36;1;18.6;0;8.96;0;CC;Budget;Standard
12264;M;M;2;10708.3;N;142.95;26.026667;4;20.83;4.85;117.26;0;CH;Budget;Intnl_discount
12267;F;M;0;2031.61;N;109.04;20.3;2;21.64;0;87.4;0;CC;Budget;Standard
12273;F;M;0;55221;N;15.69;55;1;0.49;0;15.2;0;CC;FreeLocal;Standard
12274;F;M;1;8073.11;N;89.05;52;2;28.7;0;60.35;0;Auto;FreeLocal;Standard
12275;M;M;1;95448.6;Y;29.46;53.68;4;24.24;0;5.21;0;CH;Budget;Standard
12276;M;S;1;24141.5;Y;125.87;17.006667;1;28.82;0;97.05;0;CC;FreeLocal;Standard
12279;M;S;2;72084.7;N;38.13;55.64;3;29.11;0;9.02;0;CC;Budget;Intnl_discount
12281;F;S;1;49072;N;34.25;43;3;23.5;0;10.74;0;Auto;Budget;Intnl_discount
12285;M;M;0;71472.9;N;130.22;41.913333;3;16.02;0;114.2;0;CH;Budget;Standard
12286;F;M;0;95405.7;N;13.96;46;2;7.74;0;6.21;0;CC;Budget;Standard
12289;M;S;0;90321.6;N;12.39;55.113333;4;0.87;0;11.52;0;CH;FreeLocal;Intnl_discount
12290;M;S;0;90478.6;N;154.49;54.553333;3;18.02;0;136.47;0;CC;FreeLocal;Standard
12291;F;M;2;56187;N;21.83;48;2;8.09;0;13.74;0;CH;Budget;Standard
12294;F;S;1;32098;N;229.64;24.393333;1;23.56;0;206.08;0;CC;Budget;Intnl_discount
12300;M;M;2;53010.8;N;58.87;18.84;1;12.45;0;46.42;4;CC;FreeLocal;Standard
12301;M;M;1;75004.5;N;58.72;64.8;4;26.52;0;32.19;0;CC;Budget;Intnl_discount
12304;M;M;0;19749.3;N;34.17;60.366667;4;20.22;0;13.94;0;CC;Budget;Standard
12305;M;S;1;57626.9;Y;48.35;43.906667;3;9.38;0;38.96;0;CC;Budget;Standard
12306;M;M;2;20078;N;15.98;32.846667;1;9.65;0;6.33;0;CC;Budget;Intnl_discount
12307;F;M;2;47902;N;72.31;26.033333;3;17.44;4.94;49.92;1;Auto;FreeLocal;Standard
12308;M;M;1;7545.96;Y;200.75;16.753333;1;22.39;0;178.36;0;CC;Budget;Standard
12312;M;S;2;89459.9;N;36.05;53.28;4;11.54;1.61;22.9;0;CC;FreeLocal;Standard
12315;F;S;1;13576.5;N;40.49;39.426667;1;14.83;0;25.66;0;CC;Budget;Standard
12317;F;M;2;42031.8;N;59.78;50.753333;2;20.45;0;39.33;0;CH;Budget;Intnl_discount
12322;M;S;2;43634.5;N;143.5;21.78;3;29.44;9.42;104.64;0;CC;Budget;Standard
12326;F;S;1;13109.1;N;62.87;62.606667;2;22.38;0;40.48;0;Auto;Budget;Standard
12327;M;S;1;92647.5;N;32.13;56.046667;4;16.04;5.74;10.34;0;CC;Budget;Standard
12329;M;S;0;74460.7;Y;206.46;55.34;1;25.53;0.99;179.93;0;CC;FreeLocal;Standard
12331;F;S;2;28787.4;N;86.06;41.666667;1;27.97;0;58.09;0;Auto;Budget;Standard
12334;M;M;1;13091.6;N;43.06;59.126667;4;22.79;0;20.26;0;CC;Budget;Intnl_discount
12337;F;M;2;62061.8;Y;82.08;45.92;2;29.86;0;52.22;0;Auto;FreeLocal;Standard
12338;F;M;1;20550.9;Y;85.64;22.12;1;27.72;0.86;57.06;0;CC;Budget;Standard
12342;F;S;2;19131.1;N;57.07;56.186667;3;22.15;0;34.91;0;Auto;Budget;Standard
12347;M;S;2;43634.5;N;143.5;21.78;1;29.44;9.42;104.64;0;CC;Budget;Standard
12351;F;S;1;13109.1;N;62.87;62.606667;2;22.38;0;40.48;0;Auto;Budget;Standard
12352;M;S;1;92647.5;N;32.13;56.046667;1;16.04;5.74;10.34;0;CC;Budget;Standard
12354;M;S;0;74460.7;Y;206.46;55.34;3;25.53;0.99;179.93;0;CC;FreeLocal;Standard
12356;F;S;2;28787.4;N;86.06;41.666667;4;27.97;0;58.09;0;Auto;Budget;Standard
12362;F;M;2;62061.8;Y;82.08;45.92;4;29.86;0;52.22;0;Auto;FreeLocal;Standard
12363;F;M;1;20550.9;Y;85.64;22.12;4;27.72;0.86;57.06;0;CC;Budget;Standard
12371;F;S;2;6440.46;Y;49.86;41;4;22.66;0;27.2;0;CH;Budget;Standard
12378;M;M;2;91272.2;Y;40;25.033333;2;26.99;0;13.01;0;CC;FreeLocal;Standard
12383;F;S;0;73228.3;N;50.58;43;2;22.47;0;28.11;0;Auto;Budget;Standard
12386;M;M;1;64792.3;N;51.41;52.146667;4;13.05;1.51;36.84;0;CH;FreeLocal;Standard
12388;F;S;0;93322.1;Y;38.72;40.313333;1;29.92;0;8.79;0;CH;Budget;Intnl_discount
12391;M;M;2;49910.7;Y;51.14;51.52;3;27.42;0;23.72;0;CC;Budget;Standard
12392;M;M;0;76161.4;Y;37.55;44.573333;1;11.96;0;25.58;0;CC;FreeLocal;Standard
12403;F;S;2;14578.8;Y;107.02;60.933333;2;11.91;0;95.1;0;Auto;Budget;Standard
12404;F;M;2;87578.2;Y;22.44;53.366667;3;0.29;0;22.15;0;CC;Budget;Standard
12405;F;M;2;86695.4;N;58.03;13.906667;1;25.94;0;32.09;0;CC;FreeLocal;Standard
12409;F;M;0;77000;N;119.82;42;2;29.64;0;90.18;4;Auto;FreeLocal;Intnl_discount
12410;M;M;1;2067.82;N;85.9;47.853333;4;15.25;0;70.65;0;CC;Budget;Intnl_discount
12413;M;M;2;30665.2;Y;77.44;22.88;1;5.83;8.32;63.28;0;Auto;FreeLocal;Standard
12414;F;M;1;83287;Y;37.04;52;1;6.08;0;30.95;0;Auto;FreeLocal;Intnl_discount
12415;F;M;1;98680.4;Y;26.44;48;3;17.58;0;8.85;0;CH;FreeLocal;Intnl_discount
12416;M;M;1;65619.7;Y;158.22;52.646667;2;13.56;0;144.66;0;CC;Budget;Standard
12418;F;S;0;85275;N;174.09;62;1;22.48;0;151.61;0;Auto;FreeLocal;Intnl_discount
12422;F;S;2;57420;Y;277.72;52;3;25.18;0;252.53;1;Auto;Budget;Standard
12423;M;M;0;70000;N;34.35;55;1;3.93;3.73;26.69;1;CH;FreeLocal;Standard
12427;F;S;0;39461;N;126.68;22.226667;1;22.87;0.28;103.52;1;CC;FreeLocal;Standard
12428;M;M;1;47371;Y;270.97;54.96;4;4.98;7.69;258.29;0;CC;Budget;Intnl_discount
12429;F;S;0;89813.6;N;166.18;12.846667;4;14.94;1.96;149.26;0;CC;FreeLocal;Intnl_discount
12431;M;S;1;16432.1;Y;109.78;20.92;1;20.41;8.89;80.47;0;CH;Budget;Intnl_discount
12434;F;S;1;540.4;Y;20.1;39.213333;2;12.34;0;7.75;0;Auto;Budget;Intnl_discount
12437;F;M;2;59691.3;N;278.65;38.04;4;21.94;0;256.7;0;CC;Budget;Standard
12438;F;S;2;11251.1;Y;141.91;41;2;28.42;0;113.48;0;CC;FreeLocal;Standard
12442;F;S;2;93559.1;N;31.42;57.62;4;1.52;0;29.9;0;CC;Budget;Standard
12443;F;S;2;3416.62;Y;123.7;22.76;3;18.97;0;104.73;0;CC;Budget;Standard
12444;F;D;1;93454.3;Y;44.13;48.533333;4;18.94;0;25.18;0;Auto;FreeLocal;Standard
12451;F;M;1;13829.4;N;34.61;24;1;45;0;8.84;0;CH;FreeLocal;Standard
12452;F;M;2;11234.7;Y;113.42;49.046667;4;0.69;0;112.72;0;CC;Budget;Standard
12454;F;M;1;82931.3;N;137.25;64.64;1;19.24;0;118;0;Auto;FreeLocal;Standard
12458;F;M;2;28267;N;214.41;30.093333;2;21.87;0;192.53;0;CC;FreeLocal;Standard
12460;F;M;2;36725.1;N;94.88;55.793333;2;8.65;9.22;77;0;CH;Budget;Standard
12464;M;S;1;94188.3;N;41.51;57.546667;4;20.86;0.86;19.78;0;CC;Budget;Standard
12467;F;M;2;91861;Y;22.06;41.98;3;15.32;0;6.74;0;CC;Budget;Standard
12470;F;S;1;12374.9;Y;123.59;33.493333;3;17.49;0;106.1;0;Auto;FreeLocal;Standard
12471;F;M;2;69133.9;Y;46.32;26.833333;4;8.58;0;37.73;0;CH;FreeLocal;Standard
12473;F;M;2;84948;Y;23.73;29.446667;1;11.14;0;12.58;0;CH;FreeLocal;Intnl_discount
12474;F;M;2;30998.8;N;52.91;40.96;4;2.4;0;50.5;0;Auto;Budget;Standard
12480;M;M;2;21416.5;N;27.61;35.653333;3;9.9;9.17;8.53;0;CC;FreeLocal;Intnl_discount
12485;F;M;2;38215.9;N;0.97;30.886667;2;0;0;0.97;0;Auto;Budget;Standard
12486;F;M;1;30000;N;176.61;21;1;33;0;160.42;0;CC;FreeLocal;Standard
12487;F;M;2;49745.3;N;27.28;47.966667;2;2.84;0;24.44;0;CH;Budget;Intnl_discount
12489;F;M;2;88427;N;69.97;13.86;1;22.46;4.16;43.34;0;CC;Budget;Standard
12491;M;S;0;89142.7;N;16.91;53.693333;3;3.76;8.13;5.01;0;CC;Budget;Intnl_discount
12492;F;S;0;74530.8;N;127.89;63.086667;4;20.89;0.49;106.5;0;Auto;FreeLocal;Intnl_discount
12494;F;S;0;41000;N;265.78;22;1;28;0;262.91;0;CC;Budget;Standard
12499;F;M;2;76289.2;N;104.63;48.206667;3;22.2;0;82.43;0;CC;Budget;Intnl_discount
12502;M;S;0;9309.57;Y;108.3;25.44;2;8.56;0;99.73;0;CC;FreeLocal;Standard
12503;F;M;1;32962.6;N;48.08;24;3;25.77;0;26.78;0;Auto;FreeLocal;Intnl_discount
12504;F;S;0;42000;N;168.28;21;3;39;0;154.77;0;CC;Budget;Intnl_discount
12505;F;S;0;39000;N;65.79;22;1;59;0;61.44;0;CC;Budget;Standard
12507;F;D;1;77726.4;N;23.52;56.72;3;14;0;9.51;0;Auto;Budget;Intnl_discount
12508;F;S;2;35089;N;62.95;18;3;42;2.22;38.18;0;CC;FreeLocal;Standard
12512;F;M;2;90271.6;N;110.4;44.926667;3;13.96;0;96.43;0;CC;FreeLocal;Standard
12517;F;M;2;98217.1;N;42.74;44.98;1;29.49;0;13.24;0;CC;FreeLocal;Standard
12520;F;S;0;15989.3;N;29.17;61.693333;2;3.67;0;25.49;1;CC;Budget;Intnl_discount
12526;M;S;1;84978.1;N;88.79;21.64;2;5.03;7.68;76.07;0;CH;FreeLocal;Intnl_discount
12527;F;M;2;36647.9;N;107.38;49.986667;4;21.41;0;85.96;0;CC;Budget;Intnl_discount
12528;F;S;0;64319.2;N;40.16;41.226667;1;3.01;0;37.15;0;CH;Budget;Intnl_discount
12530;F;S;0;433.74;N;44.22;60.746667;3;3.3;0;40.91;0;CC;FreeLocal;Standard
12531;F;M;2;16962.2;N;27.57;45.36;2;18.6;0;8.96;0;CC;Budget;Standard
12533;M;M;2;10708.3;N;142.95;26.026667;2;20.83;4.85;117.26;0;CH;Budget;Intnl_discount
12536;F;M;0;2031.61;N;109.04;20.3;4;21.64;0;87.4;0;CC;Budget;Standard
12539;F;S;2;16938.5;N;22.11;42;4;13.35;0;8.76;0;CH;FreeLocal;Standard
12544;M;M;0;95448.6;Y;29.46;53.68;3;24.24;0;5.21;0;CH;Budget;Standard
12545;M;S;1;24141.5;Y;125.87;17.006667;4;28.82;0;97.05;0;CC;FreeLocal;Standard
12546;M;S;2;63152.6;Y;70.01;63.173333;4;29.93;0;40.07;0;CC;Budget;Intnl_discount
12548;M;S;2;72084.7;N;38.13;55.64;1;29.11;0;9.02;0;CC;Budget;Intnl_discount
12549;F;S;0;42760.5;N;53.7;48;4;13.47;0;40.23;0;CC;Budget;Standard
12550;F;S;1;49072;N;34.25;52.646667;2;23.5;0;10.74;0;Auto;Budget;Intnl_discount
12551;F;M;0;27371.8;Y;142.7;62;2;16.14;0;126.55;0;CC;FreeLocal;Standard
12554;M;M;1;71472.9;N;130.22;41.913333;1;16.02;0;114.2;0;CH;Budget;Standard
12558;M;S;0;90321.6;N;12.39;55.113333;4;0.87;0;11.52;0;CC;FreeLocal;Intnl_discount
12560;F;M;2;56187;N;21.83;43;3;8.09;0;13.74;0;CH;Budget;Standard
12569;M;M;2;53010.8;N;58.87;18.84;3;12.45;0;46.42;4;CC;FreeLocal;Standard
12570;M;M;0;75004.5;N;58.72;64.8;1;26.52;0;32.19;0;CC;Budget;Intnl_discount
12574;M;S;1;57626.9;Y;48.35;43.906667;3;9.38;0;38.96;0;CC;Budget;Standard
12575;M;S;0;20078;N;15.98;32.846667;2;9.65;0;6.33;0;CC;Budget;Intnl_discount
12581;M;S;2;89459.9;N;36.05;53.28;4;11.54;1.61;22.9;0;CC;FreeLocal;Standard
12584;F;S;1;13576.5;N;40.49;39.426667;3;14.83;0;25.66;0;CC;Budget;Standard
12586;F;M;2;42031.8;N;59.78;50.753333;1;20.45;0;39.33;0;CH;Budget;Intnl_discount
12595;F;S;1;13109.1;N;62.87;62.606667;3;22.38;0;40.48;0;Auto;Budget;Standard
12596;M;S;1;92647.5;N;32.13;56.046667;4;16.04;5.74;10.34;0;CC;Budget;Standard
12597;F;S;2;21021.6;Y;14.95;62.753333;3;3.75;0;11.19;0;CC;Budget;Standard
12598;M;S;0;74460.7;Y;206.46;55.34;1;25.53;0.99;179.93;0;CC;FreeLocal;Standard
12599;F;M;1;43894.5;N;69.67;40.18;2;29.28;0;40.38;0;CC;FreeLocal;Intnl_discount
12600;F;S;2;28787.4;N;86.06;41.666667;4;27.97;0;58.09;0;Auto;Budget;Standard
12601;F;S;1;94278.7;Y;36.35;53.12;1;26.68;0;9.67;0;CC;FreeLocal;Standard
12603;M;M;1;13091.6;N;43.06;59.126667;2;22.79;0;20.26;0;CC;Budget;Intnl_discount
12607;F;M;1;20550.9;Y;85.64;22.12;2;27.72;0.86;57.06;0;CC;Budget;Standard
12608;F;S;0;76142;N;112.53;32.02;2;28.42;0;84.1;0;CC;FreeLocal;Standard
12609;F;M;1;46513.5;N;58.78;30.053333;2;17.06;0;41.71;2;Auto;Budget;Standard
12610;M;S;1;1765.41;N;47.99;18.766667;2;3.04;0;44.95;0;CC;FreeLocal;Standard
12611;F;S;2;19131.1;N;57.07;56.186667;4;22.15;0;34.91;0;Auto;Budget;Standard
12616;M;M;1;63900.9;N;47.4;28.333333;2;8.36;0;39.04;0;CC;Budget;Standard
12619;M;M;1;5252.29;N;19.73;16.333333;2;2.65;0;17.08;1;Auto;Budget;Standard
12620;F;M;0;78851.3;N;29.04;48.373333;1;0.37;0;28.66;0;CC;FreeLocal;Standard
12621;M;S;0;72928.2;N;203.67;38.733333;2;7.45;0;196.22;0;CC;Budget;Standard
12623;F;M;0;83891.9;Y;74.4;61.02;2;28.92;0;45.47;0;CH;Budget;Standard
12627;F;S;0;73228.3;N;50.58;70;1;22.47;0;28.11;0;Auto;Budget;Standard
12630;M;M;1;64792.3;N;51.41;52.146667;3;13.05;1.51;36.84;0;CH;FreeLocal;Standard
12632;F;S;0;93322.1;Y;38.72;40.313333;1;29.92;0;8.79;0;CH;Budget;Intnl_discount
12635;M;M;2;49910.7;Y;51.14;51.52;3;27.42;0;23.72;0;CC;Budget;Standard
12636;M;M;1;76161.4;Y;37.55;44.573333;4;11.96;0;25.58;0;CC;FreeLocal;Standard
12637;F;M;2;55860;Y;26.37;14.573333;2;16.01;0;10.35;0;CC;FreeLocal;Intnl_discount
12645;M;M;1;92414.7;Y;40.06;45.513333;3;29.43;0;10.62;0;CC;FreeLocal;Standard
12647;F;S;2;14578.8;Y;107.02;60.933333;1;11.91;0;95.1;0;Auto;Budget;Standard
12649;F;M;2;86695.4;N;58.03;13.906667;1;25.94;0;32.09;0;CC;FreeLocal;Standard
12653;F;M;0;66666;N;119.82;60;2;29.64;0;90.18;4;Auto;FreeLocal;Intnl_discount
12654;M;M;1;2067.82;N;85.9;47.853333;1;15.25;0;70.65;0;CC;Budget;Intnl_discount
12658;F;M;1;77000;Y;37.04;48;2;6.08;0;30.95;0;Auto;FreeLocal;Intnl_discount
12659;F;M;1;98680.4;Y;26.44;43;3;17.58;0;8.85;0;CH;FreeLocal;Intnl_discount
12660;M;M;0;65619.7;Y;158.22;46;3;13.56;0;144.66;0;CC;Budget;Standard
12661;F;M;1;95620.3;Y;104.53;46;2;10.91;0;93.61;0;CC;Budget;Standard
12662;F;S;0;85275;N;174.09;70;3;22.48;0;151.61;0;Auto;FreeLocal;Intnl_discount
12664;F;M;1;98453.6;Y;25.38;52;3;13.72;0;11.65;0;Auto;FreeLocal;Standard
12666;F;S;2;57420;Y;277.72;43;3;25.18;0;252.53;1;Auto;Budget;Standard
12667;M;M;0;58986.2;N;34.35;26.98;2;3.93;3.73;26.69;1;CH;FreeLocal;Standard
12668;F;M;2;47639.1;N;57.11;61;2;17.48;0;39.62;0;CC;Budget;Intnl_discount
